plate,ID,cellLine,conc,time,NumNuclei
10817,2_G09,DS6,0.0029,52,2414
10820,2_G09,DS6,0.0029,56,2535
10823,2_G09,DS6,0.0029,60,2469
10826,2_G09,DS6,0.0029,64,2831
10829,2_G09,DS6,0.0029,68,3047
10832,2_G09,DS6,0.0029,72,3284
10835,2_G09,DS6,0.0029,76,3637
10838,2_G09,DS6,0.0029,80,4232
10841,2_G09,DS6,0.0029,84,4984
10844,2_G09,DS6,0.0029,88,5629
10847,2_G09,DS6,0.0029,92,6204
10850,2_G09,DS6,0.0029,96,6996
10853,2_G09,DS6,0.0029,100,7852
10856,2_G09,DS6,0.0029,104,8624
10859,2_G09,DS6,0.0029,108,9513
10862,2_G09,DS6,0.0029,112,10435
10791,2_G10,DS6,7.00E-04,0,996
10804,2_G10,DS6,7.00E-04,24,784
10814,2_G10,DS6,7.00E-04,48,2684
10817,2_G10,DS6,7.00E-04,52,2870
10820,2_G10,DS6,7.00E-04,56,2829
10823,2_G10,DS6,7.00E-04,60,2816
10826,2_G10,DS6,7.00E-04,64,3204
10829,2_G10,DS6,7.00E-04,68,3479
10832,2_G10,DS6,7.00E-04,72,3843
10835,2_G10,DS6,7.00E-04,76,4275
10838,2_G10,DS6,7.00E-04,80,4870
10841,2_G10,DS6,7.00E-04,84,5680
10844,2_G10,DS6,7.00E-04,88,6180
10847,2_G10,DS6,7.00E-04,92,6737
10850,2_G10,DS6,7.00E-04,96,7602
10853,2_G10,DS6,7.00E-04,100,8281
10856,2_G10,DS6,7.00E-04,104,9099
10859,2_G10,DS6,7.00E-04,108,10007
10862,2_G10,DS6,7.00E-04,112,10890
10791,2_G11,DS6,0,0,933
10804,2_G11,DS6,0,24,695
10814,2_G11,DS6,0,48,2793
10817,2_G11,DS6,0,52,2794
10820,2_G11,DS6,0,56,2685
10823,2_G11,DS6,0,60,2619
10826,2_G11,DS6,0,64,2982
10829,2_G11,DS6,0,68,3358
10832,2_G11,DS6,0,72,3921
10835,2_G11,DS6,0,76,4361
10838,2_G11,DS6,0,80,4798
10841,2_G11,DS6,0,84,5898
10844,2_G11,DS6,0,88,6312
10847,2_G11,DS6,0,92,6878
10850,2_G11,DS6,0,96,7660
10853,2_G11,DS6,0,100,8520
10856,2_G11,DS6,0,104,9360
10859,2_G11,DS6,0,108,10235
10862,2_G11,DS6,0,112,11357
10792,3_B02,DS7,0,0,800
10805,3_B02,DS7,0,24,1095
10815,3_B02,DS7,0,48,3004
10818,3_B02,DS7,0,52,3482
10821,3_B02,DS7,0,56,3863
10824,3_B02,DS7,0,60,4383
10827,3_B02,DS7,0,64,5254
10830,3_B02,DS7,0,68,6254
10833,3_B02,DS7,0,72,7308
10836,3_B02,DS7,0,76,8279
10839,3_B02,DS7,0,80,9611
10842,3_B02,DS7,0,84,12418
10845,3_B02,DS7,0,88,14217
10848,3_B02,DS7,0,92,15672
10851,3_B02,DS7,0,96,17797
10854,3_B02,DS7,0,100,20303
10857,3_B02,DS7,0,104,22962
10860,3_B02,DS7,0,108,25597
10863,3_B02,DS7,0,112,27924
10792,3_B04,DS7,3,0,823
10805,3_B04,DS7,3,24,1206
10815,3_B04,DS7,3,48,1760
10818,3_B04,DS7,3,52,1811
10821,3_B04,DS7,3,56,1777
10824,3_B04,DS7,3,60,1784
10827,3_B04,DS7,3,64,1831
10830,3_B04,DS7,3,68,1823
10833,3_B04,DS7,3,72,1804
10836,3_B04,DS7,3,76,1814
10839,3_B04,DS7,3,80,1877
10842,3_B04,DS7,3,84,1798
10845,3_B04,DS7,3,88,1850
10848,3_B04,DS7,3,92,1846
10851,3_B04,DS7,3,96,1826
10854,3_B04,DS7,3,100,1782
10857,3_B04,DS7,3,104,1789
10860,3_B04,DS7,3,108,1852
10863,3_B04,DS7,3,112,1824
10792,3_B05,DS7,0.75,0,889
10805,3_B05,DS7,0.75,24,1325
10815,3_B05,DS7,0.75,48,2025
10818,3_B05,DS7,0.75,52,2078
10821,3_B05,DS7,0.75,56,2070
10824,3_B05,DS7,0.75,60,2071
10827,3_B05,DS7,0.75,64,2181
10830,3_B05,DS7,0.75,68,2098
10833,3_B05,DS7,0.75,72,2141
10836,3_B05,DS7,0.75,76,2129
10839,3_B05,DS7,0.75,80,2240
10842,3_B05,DS7,0.75,84,2168
10845,3_B05,DS7,0.75,88,2279
10848,3_B05,DS7,0.75,92,2264
10851,3_B05,DS7,0.75,96,2262
10854,3_B05,DS7,0.75,100,2239
10857,3_B05,DS7,0.75,104,2265
10860,3_B05,DS7,0.75,108,2323
10863,3_B05,DS7,0.75,112,2349
10792,3_B06,DS7,0.1875,0,810
10805,3_B06,DS7,0.1875,24,1110
10815,3_B06,DS7,0.1875,48,1669
10818,3_B06,DS7,0.1875,52,1719
10821,3_B06,DS7,0.1875,56,1698
10824,3_B06,DS7,0.1875,60,1714
10827,3_B06,DS7,0.1875,64,1771
10830,3_B06,DS7,0.1875,68,1746
10833,3_B06,DS7,0.1875,72,1747
10836,3_B06,DS7,0.1875,76,1733
10839,3_B06,DS7,0.1875,80,1831
10842,3_B06,DS7,0.1875,84,1773
10845,3_B06,DS7,0.1875,88,1841
10848,3_B06,DS7,0.1875,92,1844
10851,3_B06,DS7,0.1875,96,1848
10854,3_B06,DS7,0.1875,100,1814
10857,3_B06,DS7,0.1875,104,1848
10860,3_B06,DS7,0.1875,108,1893
10863,3_B06,DS7,0.1875,112,1940
10792,3_B07,DS7,0.0469,0,816
10805,3_B07,DS7,0.0469,24,1334
10815,3_B07,DS7,0.0469,48,2200
10818,3_B07,DS7,0.0469,52,2194
10821,3_B07,DS7,0.0469,56,2219
10824,3_B07,DS7,0.0469,60,2249
10827,3_B07,DS7,0.0469,64,2388
10830,3_B07,DS7,0.0469,68,2317
10833,3_B07,DS7,0.0469,72,2366
10836,3_B07,DS7,0.0469,76,2362
10839,3_B07,DS7,0.0469,80,2489
10842,3_B07,DS7,0.0469,84,2472
10845,3_B07,DS7,0.0469,88,2544
10848,3_B07,DS7,0.0469,92,2578
10851,3_B07,DS7,0.0469,96,2594
10854,3_B07,DS7,0.0469,100,2570
10857,3_B07,DS7,0.0469,104,2653
10860,3_B07,DS7,0.0469,108,2752
10863,3_B07,DS7,0.0469,112,2798
10792,3_B08,DS7,0.0117,0,908
10805,3_B08,DS7,0.0117,24,1525
10815,3_B08,DS7,0.0117,48,4012
10818,3_B08,DS7,0.0117,52,4613
10821,3_B08,DS7,0.0117,56,5045
10824,3_B08,DS7,0.0117,60,5451
10827,3_B08,DS7,0.0117,64,6302
10830,3_B08,DS7,0.0117,68,6851
10833,3_B08,DS7,0.0117,72,7798
10836,3_B08,DS7,0.0117,76,8660
10839,3_B08,DS7,0.0117,80,9820
10842,3_B08,DS7,0.0117,84,11748
10845,3_B08,DS7,0.0117,88,13282
10848,3_B08,DS7,0.0117,92,14811
10851,3_B08,DS7,0.0117,96,16335
10854,3_B08,DS7,0.0117,100,17540
10857,3_B08,DS7,0.0117,104,19504
10860,3_B08,DS7,0.0117,108,21533
10863,3_B08,DS7,0.0117,112,23354
10792,3_B09,DS7,0.0029,0,756
10805,3_B09,DS7,0.0029,24,1119
10815,3_B09,DS7,0.0029,48,3255
10818,3_B09,DS7,0.0029,52,3650
10821,3_B09,DS7,0.0029,56,4010
10824,3_B09,DS7,0.0029,60,4315
10827,3_B09,DS7,0.0029,64,5331
10830,3_B09,DS7,0.0029,68,5867
10833,3_B09,DS7,0.0029,72,7104
10836,3_B09,DS7,0.0029,76,8094
10839,3_B09,DS7,0.0029,80,9803
10842,3_B09,DS7,0.0029,84,12110
10845,3_B09,DS7,0.0029,88,14227
10848,3_B09,DS7,0.0029,92,15772
10851,3_B09,DS7,0.0029,96,17491
10854,3_B09,DS7,0.0029,100,19136
10857,3_B09,DS7,0.0029,104,21684
10860,3_B09,DS7,0.0029,108,24444
10863,3_B09,DS7,0.0029,112,27082
10792,3_B10,DS7,7.00E-04,0,723
10805,3_B10,DS7,7.00E-04,24,1315
10815,3_B10,DS7,7.00E-04,48,3755
10818,3_B10,DS7,7.00E-04,52,4404
10821,3_B10,DS7,7.00E-04,56,4820
10824,3_B10,DS7,7.00E-04,60,5239
10827,3_B10,DS7,7.00E-04,64,6406
10830,3_B10,DS7,7.00E-04,68,7227
10833,3_B10,DS7,7.00E-04,72,8644
10836,3_B10,DS7,7.00E-04,76,9870
10839,3_B10,DS7,7.00E-04,80,11166
10842,3_B10,DS7,7.00E-04,84,14057
10845,3_B10,DS7,7.00E-04,88,16205
10848,3_B10,DS7,7.00E-04,92,17910
10851,3_B10,DS7,7.00E-04,96,19736
10854,3_B10,DS7,7.00E-04,100,21978
10857,3_B10,DS7,7.00E-04,104,24412
10860,3_B10,DS7,7.00E-04,108,27157
10863,3_B10,DS7,7.00E-04,112,29914
10792,3_B11,DS7,0,0,577
10805,3_B11,DS7,0,24,1154
10815,3_B11,DS7,0,48,3302
10818,3_B11,DS7,0,52,3911
10821,3_B11,DS7,0,56,4305
10824,3_B11,DS7,0,60,4747
10827,3_B11,DS7,0,64,6010
10830,3_B11,DS7,0,68,6580
10833,3_B11,DS7,0,72,7993
10836,3_B11,DS7,0,76,9423
10839,3_B11,DS7,0,80,10577
10842,3_B11,DS7,0,84,12459
10845,3_B11,DS7,0,88,14388
10848,3_B11,DS7,0,92,16063
10851,3_B11,DS7,0,96,17552
10854,3_B11,DS7,0,100,19494
10857,3_B11,DS7,0,104,21771
10860,3_B11,DS7,0,108,24028
10863,3_B11,DS7,0,112,26527
10792,3_C02,DS7,0,0,1061
10805,3_C02,DS7,0,24,1362
10815,3_C02,DS7,0,48,3350
10818,3_C02,DS7,0,52,3657
10821,3_C02,DS7,0,56,4118
10824,3_C02,DS7,0,60,4580
10827,3_C02,DS7,0,64,5420
10830,3_C02,DS7,0,68,6681
10833,3_C02,DS7,0,72,7969
10836,3_C02,DS7,0,76,9173
10839,3_C02,DS7,0,80,10506
10842,3_C02,DS7,0,84,13926
10845,3_C02,DS7,0,88,15890
10848,3_C02,DS7,0,92,17545
10851,3_C02,DS7,0,96,19657
10854,3_C02,DS7,0,100,22240
10857,3_C02,DS7,0,104,25140
10860,3_C02,DS7,0,108,27731
10863,3_C02,DS7,0,112,30198
10792,3_C04,DS7,3,0,1356
10805,3_C04,DS7,3,24,1850
10815,3_C04,DS7,3,48,2361
10818,3_C04,DS7,3,52,2372
10821,3_C04,DS7,3,56,2399
10824,3_C04,DS7,3,60,2432
10827,3_C04,DS7,3,64,2431
10830,3_C04,DS7,3,68,2447
10833,3_C04,DS7,3,72,2443
10836,3_C04,DS7,3,76,2433
10839,3_C04,DS7,3,80,2450
10842,3_C04,DS7,3,84,2404
10845,3_C04,DS7,3,88,2451
10848,3_C04,DS7,3,92,2426
10851,3_C04,DS7,3,96,2411
10854,3_C04,DS7,3,100,2395
10857,3_C04,DS7,3,104,2410
10860,3_C04,DS7,3,108,2412
10863,3_C04,DS7,3,112,2382
10792,3_C05,DS7,0.75,0,1421
10805,3_C05,DS7,0.75,24,2067
10815,3_C05,DS7,0.75,48,2712
10818,3_C05,DS7,0.75,52,2660
10821,3_C05,DS7,0.75,56,2708
10824,3_C05,DS7,0.75,60,2710
10827,3_C05,DS7,0.75,64,2746
10830,3_C05,DS7,0.75,68,2743
10833,3_C05,DS7,0.75,72,2746
10836,3_C05,DS7,0.75,76,2743
10839,3_C05,DS7,0.75,80,2740
10842,3_C05,DS7,0.75,84,2729
10845,3_C05,DS7,0.75,88,2732
10848,3_C05,DS7,0.75,92,2733
10851,3_C05,DS7,0.75,96,2744
10854,3_C05,DS7,0.75,100,2769
10857,3_C05,DS7,0.75,104,2752
10860,3_C05,DS7,0.75,108,2781
10863,3_C05,DS7,0.75,112,2803
10792,3_C06,DS7,0.1875,0,1487
10805,3_C06,DS7,0.1875,24,1979
10815,3_C06,DS7,0.1875,48,2576
10818,3_C06,DS7,0.1875,52,2539
10821,3_C06,DS7,0.1875,56,2554
10824,3_C06,DS7,0.1875,60,2581
10827,3_C06,DS7,0.1875,64,2627
10830,3_C06,DS7,0.1875,68,2607
10833,3_C06,DS7,0.1875,72,2612
10836,3_C06,DS7,0.1875,76,2593
10839,3_C06,DS7,0.1875,80,2681
10842,3_C06,DS7,0.1875,84,2635
10845,3_C06,DS7,0.1875,88,2692
10848,3_C06,DS7,0.1875,92,2704
10851,3_C06,DS7,0.1875,96,2705
10854,3_C06,DS7,0.1875,100,2669
10857,3_C06,DS7,0.1875,104,2746
10860,3_C06,DS7,0.1875,108,2799
10863,3_C06,DS7,0.1875,112,2834
10792,3_C07,DS7,0.0469,0,1516
10805,3_C07,DS7,0.0469,24,2425
10815,3_C07,DS7,0.0469,48,3525
10818,3_C07,DS7,0.0469,52,3521
10821,3_C07,DS7,0.0469,56,3671
10824,3_C07,DS7,0.0469,60,3712
10827,3_C07,DS7,0.0469,64,3827
10830,3_C07,DS7,0.0469,68,3854
10833,3_C07,DS7,0.0469,72,3890
10836,3_C07,DS7,0.0469,76,3919
10839,3_C07,DS7,0.0469,80,3991
10842,3_C07,DS7,0.0469,84,4048
10845,3_C07,DS7,0.0469,88,4084
10848,3_C07,DS7,0.0469,92,4176
10851,3_C07,DS7,0.0469,96,4202
10854,3_C07,DS7,0.0469,100,4236
10857,3_C07,DS7,0.0469,104,4317
10860,3_C07,DS7,0.0469,108,4414
10863,3_C07,DS7,0.0469,112,4532
10792,3_C08,DS7,0.0117,0,1510
10805,3_C08,DS7,0.0117,24,2668
10815,3_C08,DS7,0.0117,48,5890
10818,3_C08,DS7,0.0117,52,6437
10821,3_C08,DS7,0.0117,56,7338
10824,3_C08,DS7,0.0117,60,8090
10827,3_C08,DS7,0.0117,64,8885
10830,3_C08,DS7,0.0117,68,9783
10833,3_C08,DS7,0.0117,72,10766
10836,3_C08,DS7,0.0117,76,11856
10839,3_C08,DS7,0.0117,80,12744
10842,3_C08,DS7,0.0117,84,15048
10845,3_C08,DS7,0.0117,88,16478
10848,3_C08,DS7,0.0117,92,17952
10851,3_C08,DS7,0.0117,96,19542
10854,3_C08,DS7,0.0117,100,21240
10857,3_C08,DS7,0.0117,104,22838
10860,3_C08,DS7,0.0117,108,24157
10863,3_C08,DS7,0.0117,112,25713
10792,3_C09,DS7,0.0029,0,1313
10805,3_C09,DS7,0.0029,24,2042
10815,3_C09,DS7,0.0029,48,5353
10818,3_C09,DS7,0.0029,52,5759
10821,3_C09,DS7,0.0029,56,6438
10824,3_C09,DS7,0.0029,60,7042
10827,3_C09,DS7,0.0029,64,8248
10830,3_C09,DS7,0.0029,68,9491
10833,3_C09,DS7,0.0029,72,11098
10836,3_C09,DS7,0.0029,76,12400
10839,3_C09,DS7,0.0029,80,13762
10842,3_C09,DS7,0.0029,84,17440
10845,3_C09,DS7,0.0029,88,19543
10848,3_C09,DS7,0.0029,92,21596
10851,3_C09,DS7,0.0029,96,23523
10854,3_C09,DS7,0.0029,100,26324
10857,3_C09,DS7,0.0029,104,29438
10860,3_C09,DS7,0.0029,108,32362
10863,3_C09,DS7,0.0029,112,35212
10792,3_C10,DS7,7.00E-04,0,1121
10805,3_C10,DS7,7.00E-04,24,1986
10815,3_C10,DS7,7.00E-04,48,5286
10818,3_C10,DS7,7.00E-04,52,6098
10821,3_C10,DS7,7.00E-04,56,6912
10824,3_C10,DS7,7.00E-04,60,7578
10827,3_C10,DS7,7.00E-04,64,8857
10830,3_C10,DS7,7.00E-04,68,10032
10833,3_C10,DS7,7.00E-04,72,11782
10836,3_C10,DS7,7.00E-04,76,13079
10839,3_C10,DS7,7.00E-04,80,14455
10842,3_C10,DS7,7.00E-04,84,17949
10845,3_C10,DS7,7.00E-04,88,20005
10848,3_C10,DS7,7.00E-04,92,22027
10851,3_C10,DS7,7.00E-04,96,24028
10854,3_C10,DS7,7.00E-04,100,26759
10857,3_C10,DS7,7.00E-04,104,29605
10860,3_C10,DS7,7.00E-04,108,32582
10863,3_C10,DS7,7.00E-04,112,35730
10792,3_C11,DS7,0,0,950
10805,3_C11,DS7,0,24,1886
10815,3_C11,DS7,0,48,5278
10818,3_C11,DS7,0,52,6107
10821,3_C11,DS7,0,56,6881
10824,3_C11,DS7,0,60,7492
10827,3_C11,DS7,0,64,8854
10830,3_C11,DS7,0,68,10127
10833,3_C11,DS7,0,72,11934
10836,3_C11,DS7,0,76,13259
10839,3_C11,DS7,0,80,14676
10842,3_C11,DS7,0,84,18094
10845,3_C11,DS7,0,88,20223
10848,3_C11,DS7,0,92,22228
10851,3_C11,DS7,0,96,24017
10854,3_C11,DS7,0,100,26665
10857,3_C11,DS7,0,104,29713
10860,3_C11,DS7,0,108,32673
10863,3_C11,DS7,0,112,35696
10792,3_D02,DS8,0,0,1264
10805,3_D02,DS8,0,24,1781
10815,3_D02,DS8,0,48,3953
10818,3_D02,DS8,0,52,4772
10821,3_D02,DS8,0,56,5517
10824,3_D02,DS8,0,60,6189
10827,3_D02,DS8,0,64,6965
10830,3_D02,DS8,0,68,8383
10833,3_D02,DS8,0,72,9822
10836,3_D02,DS8,0,76,11156
10839,3_D02,DS8,0,80,12492
10842,3_D02,DS8,0,84,15891
10845,3_D02,DS8,0,88,18177
10848,3_D02,DS8,0,92,20187
10851,3_D02,DS8,0,96,22351
10854,3_D02,DS8,0,100,25102
10857,3_D02,DS8,0,104,28322
10860,3_D02,DS8,0,108,31508
10863,3_D02,DS8,0,112,33854
10792,3_D04,DS8,3,0,1837
10805,3_D04,DS8,3,24,2787
10815,3_D04,DS8,3,48,4214
10818,3_D04,DS8,3,52,4316
10821,3_D04,DS8,3,56,4585
10824,3_D04,DS8,3,60,4912
10827,3_D04,DS8,3,64,5069
10830,3_D04,DS8,3,68,5373
10833,3_D04,DS8,3,72,5434
10836,3_D04,DS8,3,76,5624
10839,3_D04,DS8,3,80,5870
10842,3_D04,DS8,3,84,6523
10845,3_D04,DS8,3,88,6858
10848,3_D04,DS8,3,92,7169
10851,3_D04,DS8,3,96,7533
10854,3_D04,DS8,3,100,7982
10857,3_D04,DS8,3,104,8441
10860,3_D04,DS8,3,108,8874
10863,3_D04,DS8,3,112,9334
10792,3_D05,DS8,0.75,0,1966
10805,3_D05,DS8,0.75,24,3242
10815,3_D05,DS8,0.75,48,5331
10818,3_D05,DS8,0.75,52,5498
10821,3_D05,DS8,0.75,56,5832
10824,3_D05,DS8,0.75,60,6305
10827,3_D05,DS8,0.75,64,6664
10830,3_D05,DS8,0.75,68,6929
10833,3_D05,DS8,0.75,72,7099
10836,3_D05,DS8,0.75,76,7407
10839,3_D05,DS8,0.75,80,7836
10842,3_D05,DS8,0.75,84,8803
10845,3_D05,DS8,0.75,88,9200
10848,3_D05,DS8,0.75,92,9642
10851,3_D05,DS8,0.75,96,10215
10854,3_D05,DS8,0.75,100,10844
10857,3_D05,DS8,0.75,104,11455
10860,3_D05,DS8,0.75,108,12040
10863,3_D05,DS8,0.75,112,12592
10792,3_D06,DS8,0.1875,0,2052
10805,3_D06,DS8,0.1875,24,3285
10815,3_D06,DS8,0.1875,48,5230
10818,3_D06,DS8,0.1875,52,5380
10821,3_D06,DS8,0.1875,56,5744
10824,3_D06,DS8,0.1875,60,6193
10827,3_D06,DS8,0.1875,64,6508
10830,3_D06,DS8,0.1875,68,6800
10833,3_D06,DS8,0.1875,72,6979
10836,3_D06,DS8,0.1875,76,7330
10839,3_D06,DS8,0.1875,80,7687
10842,3_D06,DS8,0.1875,84,8666
10845,3_D06,DS8,0.1875,88,8975
10848,3_D06,DS8,0.1875,92,9374
10851,3_D06,DS8,0.1875,96,9945
10854,3_D06,DS8,0.1875,100,10630
10857,3_D06,DS8,0.1875,104,11202
10860,3_D06,DS8,0.1875,108,11729
10863,3_D06,DS8,0.1875,112,12234
10792,3_D07,DS8,0.0469,0,1989
10805,3_D07,DS8,0.0469,24,3418
10815,3_D07,DS8,0.0469,48,6019
10818,3_D07,DS8,0.0469,52,6316
10821,3_D07,DS8,0.0469,56,6797
10824,3_D07,DS8,0.0469,60,7472
10827,3_D07,DS8,0.0469,64,7997
10830,3_D07,DS8,0.0469,68,8367
10833,3_D07,DS8,0.0469,72,8696
10836,3_D07,DS8,0.0469,76,9270
10839,3_D07,DS8,0.0469,80,10066
10842,3_D07,DS8,0.0469,84,11550
10845,3_D07,DS8,0.0469,88,12134
10848,3_D07,DS8,0.0469,92,12778
10851,3_D07,DS8,0.0469,96,13733
10854,3_D07,DS8,0.0469,100,14641
10857,3_D07,DS8,0.0469,104,15562
10860,3_D07,DS8,0.0469,108,16405
10863,3_D07,DS8,0.0469,112,17190
10792,3_D08,DS8,0.0117,0,1905
10805,3_D08,DS8,0.0117,24,3510
10815,3_D08,DS8,0.0117,48,7363
10818,3_D08,DS8,0.0117,52,8286
10821,3_D08,DS8,0.0117,56,9815
10824,3_D08,DS8,0.0117,60,11009
10827,3_D08,DS8,0.0117,64,11804
10830,3_D08,DS8,0.0117,68,12859
10833,3_D08,DS8,0.0117,72,14721
10836,3_D08,DS8,0.0117,76,16892
10839,3_D08,DS8,0.0117,80,18643
10842,3_D08,DS8,0.0117,84,21751
10845,3_D08,DS8,0.0117,88,23644
10848,3_D08,DS8,0.0117,92,26050
10851,3_D08,DS8,0.0117,96,28054
10854,3_D08,DS8,0.0117,100,30152
10857,3_D08,DS8,0.0117,104,31607
10860,3_D08,DS8,0.0117,108,33380
10863,3_D08,DS8,0.0117,112,34696
10792,3_D09,DS8,0.0029,0,1830
10805,3_D09,DS8,0.0029,24,3311
10815,3_D09,DS8,0.0029,48,7054
10818,3_D09,DS8,0.0029,52,8105
10821,3_D09,DS8,0.0029,56,9679
10824,3_D09,DS8,0.0029,60,10802
10827,3_D09,DS8,0.0029,64,11597
10830,3_D09,DS8,0.0029,68,13198
10833,3_D09,DS8,0.0029,72,15360
10836,3_D09,DS8,0.0029,76,17289
10839,3_D09,DS8,0.0029,80,18539
10842,3_D09,DS8,0.0029,84,22223
10845,3_D09,DS8,0.0029,88,24071
10848,3_D09,DS8,0.0029,92,26429
10851,3_D09,DS8,0.0029,96,28635
10854,3_D09,DS8,0.0029,100,30845
10857,3_D09,DS8,0.0029,104,32890
10860,3_D09,DS8,0.0029,108,35497
10863,3_D09,DS8,0.0029,112,38047
10792,3_D10,DS8,7.00E-04,0,1662
10805,3_D10,DS8,7.00E-04,24,3445
10815,3_D10,DS8,7.00E-04,48,7197
10818,3_D10,DS8,7.00E-04,52,7950
10821,3_D10,DS8,7.00E-04,56,9350
10824,3_D10,DS8,7.00E-04,60,10463
10827,3_D10,DS8,7.00E-04,64,11227
10830,3_D10,DS8,7.00E-04,68,12801
10833,3_D10,DS8,7.00E-04,72,15034
10836,3_D10,DS8,7.00E-04,76,16674
10839,3_D10,DS8,7.00E-04,80,18104
10842,3_D10,DS8,7.00E-04,84,21775
10845,3_D10,DS8,7.00E-04,88,23968
10848,3_D10,DS8,7.00E-04,92,26409
10851,3_D10,DS8,7.00E-04,96,28480
10854,3_D10,DS8,7.00E-04,100,30405
10857,3_D10,DS8,7.00E-04,104,32663
10860,3_D10,DS8,7.00E-04,108,35587
10863,3_D10,DS8,7.00E-04,112,38268
10792,3_D11,DS8,0,0,1402
10805,3_D11,DS8,0,24,3248
10815,3_D11,DS8,0,48,6924
10818,3_D11,DS8,0,52,7982
10821,3_D11,DS8,0,56,9304
10824,3_D11,DS8,0,60,10384
10827,3_D11,DS8,0,64,11344
10830,3_D11,DS8,0,68,12689
10833,3_D11,DS8,0,72,14668
10836,3_D11,DS8,0,76,16037
10839,3_D11,DS8,0,80,17550
10842,3_D11,DS8,0,84,20728
10845,3_D11,DS8,0,88,22616
10848,3_D11,DS8,0,92,24805
10851,3_D11,DS8,0,96,26730
10854,3_D11,DS8,0,100,28877
10857,3_D11,DS8,0,104,31568
10860,3_D11,DS8,0,108,34333
10863,3_D11,DS8,0,112,37395
10792,3_E02,DS8,0,0,1351
10805,3_E02,DS8,0,24,1829
10815,3_E02,DS8,0,48,4160
10818,3_E02,DS8,0,52,5078
10821,3_E02,DS8,0,56,5837
10824,3_E02,DS8,0,60,6571
10827,3_E02,DS8,0,64,7362
10830,3_E02,DS8,0,68,8702
10833,3_E02,DS8,0,72,10338
10836,3_E02,DS8,0,76,11743
10839,3_E02,DS8,0,80,13041
10842,3_E02,DS8,0,84,16584
10845,3_E02,DS8,0,88,18985
10848,3_E02,DS8,0,92,21066
10851,3_E02,DS8,0,96,23127
10854,3_E02,DS8,0,100,25570
10857,3_E02,DS8,0,104,28678
10860,3_E02,DS8,0,108,32001
10863,3_E02,DS8,0,112,34606
10792,3_E04,DS8,3,0,1766
10805,3_E04,DS8,3,24,2560
10815,3_E04,DS8,3,48,4158
10818,3_E04,DS8,3,52,4289
10821,3_E04,DS8,3,56,4491
10824,3_E04,DS8,3,60,4813
10827,3_E04,DS8,3,64,5013
10830,3_E04,DS8,3,68,5226
10833,3_E04,DS8,3,72,5311
10836,3_E04,DS8,3,76,5487
10839,3_E04,DS8,3,80,5746
10842,3_E04,DS8,3,84,6372
10845,3_E04,DS8,3,88,6633
10848,3_E04,DS8,3,92,6946
10851,3_E04,DS8,3,96,7364
10854,3_E04,DS8,3,100,7762
10857,3_E04,DS8,3,104,8197
10860,3_E04,DS8,3,108,8683
10863,3_E04,DS8,3,112,9052
10792,3_E05,DS8,0.75,0,2040
10805,3_E05,DS8,0.75,24,3471
10815,3_E05,DS8,0.75,48,5514
10818,3_E05,DS8,0.75,52,5622
10821,3_E05,DS8,0.75,56,5961
10824,3_E05,DS8,0.75,60,6411
10827,3_E05,DS8,0.75,64,6711
10830,3_E05,DS8,0.75,68,6970
10833,3_E05,DS8,0.75,72,7157
10836,3_E05,DS8,0.75,76,7436
10839,3_E05,DS8,0.75,80,7841
10842,3_E05,DS8,0.75,84,8841
10845,3_E05,DS8,0.75,88,9173
10848,3_E05,DS8,0.75,92,9640
10851,3_E05,DS8,0.75,96,10238
10854,3_E05,DS8,0.75,100,10847
10857,3_E05,DS8,0.75,104,11470
10860,3_E05,DS8,0.75,108,12087
10863,3_E05,DS8,0.75,112,12681
10792,3_E06,DS8,0.1875,0,2074
10805,3_E06,DS8,0.1875,24,3191
10815,3_E06,DS8,0.1875,48,5071
10818,3_E06,DS8,0.1875,52,5271
10821,3_E06,DS8,0.1875,56,5611
10824,3_E06,DS8,0.1875,60,6051
10827,3_E06,DS8,0.1875,64,6231
10830,3_E06,DS8,0.1875,68,6592
10833,3_E06,DS8,0.1875,72,6721
10836,3_E06,DS8,0.1875,76,7094
10839,3_E06,DS8,0.1875,80,7377
10842,3_E06,DS8,0.1875,84,8262
10845,3_E06,DS8,0.1875,88,8593
10848,3_E06,DS8,0.1875,92,9085
10851,3_E06,DS8,0.1875,96,9688
10854,3_E06,DS8,0.1875,100,10262
10857,3_E06,DS8,0.1875,104,10757
10860,3_E06,DS8,0.1875,108,11308
10863,3_E06,DS8,0.1875,112,11910
10792,3_E07,DS8,0.0469,0,1997
10805,3_E07,DS8,0.0469,24,3607
10815,3_E07,DS8,0.0469,48,6041
10818,3_E07,DS8,0.0469,52,6279
10821,3_E07,DS8,0.0469,56,6862
10824,3_E07,DS8,0.0469,60,7474
10827,3_E07,DS8,0.0469,64,7843
10830,3_E07,DS8,0.0469,68,8286
10833,3_E07,DS8,0.0469,72,8536
10836,3_E07,DS8,0.0469,76,9047
10839,3_E07,DS8,0.0469,80,9649
10842,3_E07,DS8,0.0469,84,11067
10845,3_E07,DS8,0.0469,88,11543
10848,3_E07,DS8,0.0469,92,12133
10851,3_E07,DS8,0.0469,96,13024
10854,3_E07,DS8,0.0469,100,13984
10857,3_E07,DS8,0.0469,104,14815
10860,3_E07,DS8,0.0469,108,15480
10863,3_E07,DS8,0.0469,112,16289
10792,3_E08,DS8,0.0117,0,1887
