Date,Well,Conc,Count,Treatment,Time,Cell.Line,UID,l2,nl2,Units
20120527,C5,2.50E-07,2537,Lapatinib,48,HCC1954,20120527_C5,11.3089078,1.70157749,Molar
20120527,C5,2.50E-07,2871,Lapatinib,56,HCC1954,20120527_C5,11.48733762,1.880007301,Molar
20120527,C5,2.50E-07,3791,Lapatinib,72,HCC1954,20120527_C5,11.88836274,2.281032427,Molar
20120527,C5,2.50E-07,4073,Lapatinib,80,HCC1954,20120527_C5,11.9918761,2.384545785,Molar
20120527,C5,2.50E-07,4617,Lapatinib,96,HCC1954,20120527_C5,12.17274002,2.565409703,Molar
20120527,C6,5.00E-07,714,Lapatinib,0,HCC1954,20120527_C6,9.479780264,0,Molar
20120527,C6,5.00E-07,870,Lapatinib,8,HCC1954,20120527_C6,9.764871591,0.285091327,Molar
20120527,C6,5.00E-07,1471,Lapatinib,24,HCC1954,20120527_C6,10.52258153,1.042801267,Molar
20120527,C6,5.00E-07,1711,Lapatinib,32,HCC1954,20120527_C6,10.74062404,1.26084378,Molar
20120527,C6,5.00E-07,2206,Lapatinib,48,HCC1954,20120527_C6,11.10721708,1.627436812,Molar
20120527,C6,5.00E-07,2565,Lapatinib,56,HCC1954,20120527_C6,11.32474311,1.844962846,Molar
20120527,C6,5.00E-07,3273,Lapatinib,72,HCC1954,20120527_C6,11.67639789,2.196617623,Molar
20120527,C6,5.00E-07,3421,Lapatinib,80,HCC1954,20120527_C6,11.74020239,2.260422125,Molar
20120527,C6,5.00E-07,3665,Lapatinib,96,HCC1954,20120527_C6,11.83959748,2.359817219,Molar
20120527,C7,1.00E-06,745,Lapatinib,0,HCC1954,20120527_C7,9.541096615,0,Molar
20120527,C7,1.00E-06,907,Lapatinib,8,HCC1954,20120527_C7,9.824958741,0.283862125,Molar
20120527,C7,1.00E-06,1534,Lapatinib,24,HCC1954,20120527_C7,10.58308277,1.041986152,Molar
20120527,C7,1.00E-06,1807,Lapatinib,32,HCC1954,20120527_C7,10.81938079,1.278284176,Molar
20120527,C7,1.00E-06,2347,Lapatinib,48,HCC1954,20120527_C7,11.19660213,1.655505511,Molar
20120527,C7,1.00E-06,2645,Lapatinib,56,HCC1954,20120527_C7,11.36905201,1.827955392,Molar
20120527,C7,1.00E-06,2966,Lapatinib,72,HCC1954,20120527_C7,11.53430288,1.993206267,Molar
20120527,C7,1.00E-06,3043,Lapatinib,80,HCC1954,20120527_C7,11.57127862,2.030182003,Molar
20120527,C7,1.00E-06,3210,Lapatinib,96,HCC1954,20120527_C7,11.64835758,2.107260967,Molar
20120527,C8,2.00E-06,1386,Lapatinib,0,HCC1954,20120527_C8,10.43671154,0,Molar
20120527,C8,2.00E-06,1653,Lapatinib,8,HCC1954,20120527_C8,10.69087101,0.254159467,Molar
20120527,C8,2.00E-06,2724,Lapatinib,24,HCC1954,20120527_C8,11.41151099,0.974799446,Molar
20120527,C8,2.00E-06,3180,Lapatinib,32,HCC1954,20120527_C8,11.63481105,1.198099508,Molar
20120527,C8,2.00E-06,3899,Lapatinib,48,HCC1954,20120527_C8,11.92888844,1.492176897,Molar
20120527,C8,2.00E-06,4234,Lapatinib,56,HCC1954,20120527_C8,12.04780555,1.611094012,Molar
20120527,C8,2.00E-06,4532,Lapatinib,72,HCC1954,20120527_C8,12.14593215,1.709220604,Molar
20120527,C8,2.00E-06,4693,Lapatinib,80,HCC1954,20120527_C8,12.19629475,1.759583203,Molar
20120527,C8,2.00E-06,4751,Lapatinib,96,HCC1954,20120527_C8,12.21401549,1.777303949,Molar
20120527,C9,4.00E-06,661,Lapatinib,0,HCC1954,20120527_C9,9.368506462,0,Molar
20120527,C9,4.00E-06,713,Lapatinib,8,HCC1954,20120527_C9,9.477758266,0.109251805,Molar
20120527,C9,4.00E-06,1179,Lapatinib,24,HCC1954,20120527_C9,10.203348,0.834841541,Molar
20120527,C9,4.00E-06,1342,Lapatinib,32,HCC1954,20120527_C9,10.39016896,1.021662495,Molar
20120527,C9,4.00E-06,1620,Lapatinib,48,HCC1954,20120527_C9,10.6617781,1.293271636,Molar
20120527,C9,4.00E-06,1735,Lapatinib,56,HCC1954,20120527_C9,10.76071995,1.392213486,Molar
20120527,C9,4.00E-06,1814,Lapatinib,72,HCC1954,20120527_C9,10.82495874,1.456452279,Molar
20120527,C9,4.00E-06,1865,Lapatinib,80,HCC1954,20120527_C9,10.86495992,1.496453454,Molar
20120527,C9,4.00E-06,1901,Lapatinib,96,HCC1954,20120527_C9,10.89254282,1.524036355,Molar
20120527,C10,8.00E-06,669,Lapatinib,0,HCC1954,20120527_C10,9.385862401,0,Molar
20120527,C10,8.00E-06,825,Lapatinib,8,HCC1954,20120527_C10,9.688250309,0.302387908,Molar
20120527,C10,8.00E-06,1277,Lapatinib,24,HCC1954,20120527_C10,10.31854281,0.932680409,Molar
20120527,C10,8.00E-06,1429,Lapatinib,32,HCC1954,20120527_C10,10.4807902,1.0949278,Molar
20120527,C10,8.00E-06,1611,Lapatinib,48,HCC1954,20120527_C10,10.65374078,1.267878378,Molar
20120527,C10,8.00E-06,1679,Lapatinib,56,HCC1954,20120527_C10,10.71338651,1.327524114,Molar
20120527,C10,8.00E-06,1631,Lapatinib,72,HCC1954,20120527_C10,10.67154107,1.285678666,Molar
20120527,C10,8.00E-06,1587,Lapatinib,80,HCC1954,20120527_C10,10.63208641,1.246224012,Molar
20120527,C10,8.00E-06,1527,Lapatinib,96,HCC1954,20120527_C10,10.57648435,1.190621946,Molar
20120601,D2,0,846,Lapatinib,0,HCC1954,20120601_D2,9.724513853,0,Molar
20120601,D2,0,1044,Lapatinib,8,HCC1954,20120601_D2,10.027906,0.303392143,Molar
20120601,D2,0,1706,Lapatinib,24,HCC1954,20120601_D2,10.73640193,1.011888078,Molar
20120601,D2,0,2308,Lapatinib,32,HCC1954,20120601_D2,11.17242751,1.447913656,Molar
20120601,D2,0,3572,Lapatinib,48,HCC1954,20120601_D2,11.80251637,2.078002512,Molar
20120601,D2,0,4710,Lapatinib,56,HCC1954,20120601_D2,12.20151134,2.476997491,Molar
20120601,D2,0,6752,Lapatinib,72,HCC1954,20120601_D2,12.72109919,2.996585336,Molar
20120601,D2,0,8101,Lapatinib,80,HCC1954,20120601_D2,12.98388429,3.259370439,Molar
20120601,D2,0,8799,Lapatinib,96,HCC1954,20120601_D2,13.10312386,3.378610003,Molar
20120601,D3,1.20E-10,1120,Lapatinib,0,HCC1954,20120601_D3,10.12928302,0,Molar
20120601,D3,1.20E-10,1319,Lapatinib,8,HCC1954,20120601_D3,10.36522885,0.235945832,Molar
20120601,D3,1.20E-10,2116,Lapatinib,24,HCC1954,20120601_D3,11.04712391,0.917840895,Molar
20120601,D3,1.20E-10,2754,Lapatinib,32,HCC1954,20120601_D3,11.42731284,1.298029827,Molar
20120601,D3,1.20E-10,4417,Lapatinib,48,HCC1954,20120601_D3,12.10885112,1.9795681,Molar
20120601,D3,1.20E-10,5643,Lapatinib,56,HCC1954,20120601_D3,12.46224663,2.332963617,Molar
20120601,D3,1.20E-10,8404,Lapatinib,72,HCC1954,20120601_D3,13.03686045,2.90757743,Molar
20120601,D3,1.20E-10,9465,Lapatinib,80,HCC1954,20120601_D3,13.20838679,3.079103774,Molar
20120601,D3,1.20E-10,10605,Lapatinib,96,HCC1954,20120601_D3,13.372457,3.243173983,Molar
20120601,D4,4.80E-10,1113,Lapatinib,0,HCC1954,20120601_D4,10.12023788,0,Molar
20120601,D4,4.80E-10,1321,Lapatinib,8,HCC1954,20120601_D4,10.36741475,0.247176874,Molar
20120601,D4,4.80E-10,2102,Lapatinib,24,HCC1954,20120601_D4,11.03754695,0.917309077,Molar
20120601,D4,4.80E-10,2820,Lapatinib,32,HCC1954,20120601_D4,11.46147945,1.34124157,Molar
20120601,D4,4.80E-10,4452,Lapatinib,48,HCC1954,20120601_D4,12.12023788,2,Molar
20120601,D4,4.80E-10,5712,Lapatinib,56,HCC1954,20120601_D4,12.47978026,2.359542387,Molar
20120601,D4,4.80E-10,8715,Lapatinib,72,HCC1954,20120601_D4,13.08928495,2.969047072,Molar
20120601,D4,4.80E-10,9594,Lapatinib,80,HCC1954,20120601_D4,13.22791672,3.107678847,Molar
20120601,D4,4.80E-10,10555,Lapatinib,96,HCC1954,20120601_D4,13.36563896,3.245401081,Molar
20120601,D5,1.95E-09,1053,Lapatinib,0,HCC1954,20120601_D5,10.04028972,0,Molar
20120601,D5,1.95E-09,1292,Lapatinib,8,HCC1954,20120601_D5,10.33539035,0.295100634,Molar
20120601,D5,1.95E-09,2215,Lapatinib,24,HCC1954,20120601_D5,11.11309098,1.072801262,Molar
20120601,D5,1.95E-09,2861,Lapatinib,32,HCC1954,20120601_D5,11.48230378,1.442014061,Molar
20120601,D5,1.95E-09,4586,Lapatinib,48,HCC1954,20120601_D5,12.16302064,2.122730919,Molar
20120601,D5,1.95E-09,5706,Lapatinib,56,HCC1954,20120601_D5,12.47826403,2.437974311,Molar
20120601,D5,1.95E-09,8573,Lapatinib,72,HCC1954,20120601_D5,13.06558443,3.025294707,Molar
20120601,D5,1.95E-09,9972,Lapatinib,80,HCC1954,20120601_D5,13.28366717,3.243377446,Molar
20120601,D5,1.95E-09,10518,Lapatinib,96,HCC1954,20120601_D5,13.36057278,3.32028306,Molar
20120601,D6,7.80E-09,1108,Lapatinib,0,HCC1954,20120601_D6,10.11374217,0,Molar
20120601,D6,7.80E-09,1319,Lapatinib,8,HCC1954,20120601_D6,10.36522885,0.251486683,Molar
20120601,D6,7.80E-09,2162,Lapatinib,24,HCC1954,20120601_D6,11.07815081,0.964408642,Molar
20120601,D6,7.80E-09,2876,Lapatinib,32,HCC1954,20120601_D6,11.48984796,1.376105794,Molar
20120601,D6,7.80E-09,4587,Lapatinib,48,HCC1954,20120601_D6,12.16333519,2.049593026,Molar
20120601,D6,7.80E-09,5857,Lapatinib,56,HCC1954,20120601_D6,12.51594618,2.402204013,Molar
20120601,D6,7.80E-09,8681,Lapatinib,72,HCC1954,20120601_D6,13.08364553,2.969903361,Molar
20120601,D6,7.80E-09,9567,Lapatinib,80,HCC1954,20120601_D6,13.22385088,3.110108717,Molar
20120601,D6,7.80E-09,10421,Lapatinib,96,HCC1954,20120601_D6,13.3472061,3.233463939,Molar
20120601,D7,3.13E-08,1049,Lapatinib,0,HCC1954,20120601_D7,10.03479896,0,Molar
20120601,D7,3.13E-08,1327,Lapatinib,8,HCC1954,20120601_D7,10.37395266,0.339153693,Molar
20120601,D7,3.13E-08,2065,Lapatinib,24,HCC1954,20120601_D7,11.01192607,0.977127104,Molar
20120601,D7,3.13E-08,2737,Lapatinib,32,HCC1954,20120601_D7,11.41837972,1.383580757,Molar
20120601,D7,3.13E-08,4312,Lapatinib,48,HCC1954,20120601_D7,12.07414146,2.0393425,Molar
20120601,D7,3.13E-08,5558,Lapatinib,56,HCC1954,20120601_D7,12.44035012,2.405551157,Molar
20120601,D7,3.13E-08,8033,Lapatinib,72,HCC1954,20120601_D7,12.97172316,2.936924199,Molar
20120601,D7,3.13E-08,8920,Lapatinib,80,HCC1954,20120601_D7,13.12282799,3.088029032,Molar
20120601,D7,3.13E-08,10234,Lapatinib,96,HCC1954,20120601_D7,13.32108252,3.286283555,Molar
20120601,D8,1.25E-07,1189,Lapatinib,0,HCC1954,20120601_D8,10.215533,0,Molar
20120601,D8,1.25E-07,1485,Lapatinib,8,HCC1954,20120601_D8,10.53624722,0.320714216,Molar
20120601,D8,1.25E-07,2414,Lapatinib,24,HCC1954,20120601_D8,11.23720996,1.021676961,Molar
20120601,D8,1.25E-07,2858,Lapatinib,32,HCC1954,20120601_D8,11.4807902,1.265257201,Molar
20120601,D8,1.25E-07,4596,Lapatinib,48,HCC1954,20120601_D8,12.16616308,1.950630083,Molar
20120601,D8,1.25E-07,5808,Lapatinib,56,HCC1954,20120601_D8,12.50382574,2.288292738,Molar
20120601,D8,1.25E-07,7671,Lapatinib,72,HCC1954,20120601_D8,12.90519895,2.689665946,Molar
20120601,D8,1.25E-07,8256,Lapatinib,80,HCC1954,20120601_D8,13.01122726,2.795694256,Molar
20120601,D8,1.25E-07,10110,Lapatinib,96,HCC1954,20120601_D8,13.30349538,3.087962377,Molar
20120601,D9,5.00E-07,909,Lapatinib,0,HCC1954,20120601_D9,9.828136484,0,Molar
20120601,D9,5.00E-07,1152,Lapatinib,8,HCC1954,20120601_D9,10.169925,0.341788517,Molar
20120601,D9,5.00E-07,1848,Lapatinib,24,HCC1954,20120601_D9,10.85174904,1.023612557,Molar
20120601,D9,5.00E-07,2110,Lapatinib,32,HCC1954,20120601_D9,11.04302728,1.214890799,Molar
20120601,D9,5.00E-07,3239,Lapatinib,48,HCC1954,20120601_D9,11.66133275,1.833196269,Molar
20120601,D9,5.00E-07,4020,Lapatinib,56,HCC1954,20120601_D9,11.97297979,2.144843302,Molar
20120601,D9,5.00E-07,5425,Lapatinib,72,HCC1954,20120601_D9,12.40540742,2.577270938,Molar
20120601,D9,5.00E-07,5679,Lapatinib,80,HCC1954,20120601_D9,12.4714212,2.643284712,Molar
20120601,D9,5.00E-07,6718,Lapatinib,96,HCC1954,20120601_D9,12.71381608,2.885679596,Molar
20120601,D10,2.00E-06,1086,Lapatinib,0,HCC1954,20120601_D10,10.08480839,0,Molar
20120601,D10,2.00E-06,1335,Lapatinib,8,HCC1954,20120601_D10,10.38262403,0.297815639,Molar
20120601,D10,2.00E-06,2218,Lapatinib,24,HCC1954,20120601_D10,11.11504365,1.030235262,Molar
20120601,D10,2.00E-06,2404,Lapatinib,32,HCC1954,20120601_D10,11.23122118,1.146412793,Molar
20120601,D10,2.00E-06,3541,Lapatinib,48,HCC1954,20120601_D10,11.78994113,1.705132741,Molar
20120601,D10,2.00E-06,3940,Lapatinib,56,HCC1954,20120601_D10,11.94397991,1.859171527,Molar
20120601,D10,2.00E-06,4506,Lapatinib,72,HCC1954,20120601_D10,12.1376316,2.05282321,Molar
20120601,D10,2.00E-06,4668,Lapatinib,80,HCC1954,20120601_D10,12.18858885,2.103780458,Molar
20120601,D10,2.00E-06,5098,Lapatinib,96,HCC1954,20120601_D10,12.31571566,2.23090727,Molar
20120601,D11,8.00E-06,718,Lapatinib,0,HCC1954,20120601_D11,9.487840034,0,Molar
20120601,D11,8.00E-06,834,Lapatinib,8,HCC1954,20120601_D11,9.703903573,0.21606354,Molar
20120601,D11,8.00E-06,1473,Lapatinib,24,HCC1954,20120601_D11,10.52454172,1.036701681,Molar
20120601,D11,8.00E-06,1578,Lapatinib,32,HCC1954,20120601_D11,10.62388149,1.136041456,Molar
20120601,D11,8.00E-06,2108,Lapatinib,48,HCC1954,20120601_D11,11.04165915,1.553819118,Molar
20120601,D11,8.00E-06,2288,Lapatinib,56,HCC1954,20120601_D11,11.15987134,1.672031303,Molar
20120601,D11,8.00E-06,2387,Lapatinib,72,HCC1954,20120601_D11,11.22098285,1.733142817,Molar
20120601,D11,8.00E-06,2495,Lapatinib,80,HCC1954,20120601_D11,11.2848241,1.796984066,Molar
20120601,D11,8.00E-06,2538,Lapatinib,96,HCC1954,20120601_D11,11.30947635,1.82163632,Molar
20120601,E2,0,825,Lapatinib,0,HCC1954,20120601_E2,9.688250309,0,Molar
20120601,E2,0,1091,Lapatinib,8,HCC1954,20120601_E2,10.09143539,0.403185077,Molar
20120601,E2,0,1624,Lapatinib,24,HCC1954,20120601_E2,10.66533592,0.977085608,Molar
20120601,E2,0,2138,Lapatinib,32,HCC1954,20120601_E2,11.06204614,1.373795829,Molar
20120601,E2,0,3461,Lapatinib,48,HCC1954,20120601_E2,11.75697323,2.068722917,Molar
20120601,E2,0,4581,Lapatinib,56,HCC1954,20120601_E2,12.16144685,2.473196538,Molar
20120601,E2,0,6954,Lapatinib,72,HCC1954,20120601_E2,12.76362735,3.075377043,Molar
20120601,E2,0,7889,Lapatinib,80,HCC1954,20120601_E2,12.94562672,3.257376413,Molar
20120601,E2,0,9414,Lapatinib,96,HCC1954,20120601_E2,13.20059214,3.512341829,Molar
20120601,E3,1.20E-10,904,Lapatinib,0,HCC1954,20120601_E3,9.820178962,0,Molar
20120601,E3,1.20E-10,1015,Lapatinib,8,HCC1954,20120601_E3,9.987264012,0.16708505,Molar
20120601,E3,1.20E-10,1796,Lapatinib,24,HCC1954,20120601_E3,10.81057163,0.990392672,Molar
20120601,E3,1.20E-10,2153,Lapatinib,32,HCC1954,20120601_E3,11.0721326,1.251953642,Molar
20120601,E3,1.20E-10,3352,Lapatinib,48,HCC1954,20120601_E3,11.71080643,1.890627471,Molar
20120601,E3,1.20E-10,4615,Lapatinib,56,HCC1954,20120601_E3,12.17211493,2.35193597,Molar
20120601,E3,1.20E-10,6501,Lapatinib,72,HCC1954,20120601_E3,12.66644594,2.846266976,Molar
20120601,E3,1.20E-10,7949,Lapatinib,80,HCC1954,20120601_E3,12.95655766,3.1363787,Molar
20120601,E3,1.20E-10,10071,Lapatinib,96,HCC1954,20120601_E3,13.29791932,3.47774036,Molar
20120601,E4,4.80E-10,746,Lapatinib,0,HCC1954,20120601_E4,9.54303182,0,Molar
20120601,E4,4.80E-10,972,Lapatinib,8,HCC1954,20120601_E4,9.924812504,0.381780683,Molar
20120601,E4,4.80E-10,1580,Lapatinib,24,HCC1954,20120601_E4,10.62570884,1.082677023,Molar
20120601,E4,4.80E-10,2077,Lapatinib,32,HCC1954,20120601_E4,11.0202855,1.477253681,Molar
20120601,E4,4.80E-10,3331,Lapatinib,48,HCC1954,20120601_E4,11.70173964,2.158707818,Molar
20120601,E4,4.80E-10,4214,Lapatinib,56,HCC1954,20120601_E4,12.0409746,2.497942779,Molar
20120601,E4,4.80E-10,6578,Lapatinib,72,HCC1954,20120601_E4,12.68343329,3.140401473,Molar
20120601,E4,4.80E-10,7871,Lapatinib,80,HCC1954,20120601_E4,12.94233122,3.399299404,Molar
20120601,E4,4.80E-10,9156,Lapatinib,96,HCC1954,20120601_E4,13.16050175,3.617469927,Molar
20120601,E5,1.95E-09,606,Lapatinib,0,HCC1954,20120601_E5,9.243173983,0,Molar
20120601,E5,1.95E-09,759,Lapatinib,8,HCC1954,20120601_E5,9.567956075,0.324782092,Molar
20120601,E5,1.95E-09,1282,Lapatinib,24,HCC1954,20120601_E5,10.32418055,1.081006563,Molar
20120601,E5,1.95E-09,1614,Lapatinib,32,HCC1954,20120601_E5,10.65642486,1.41325088,Molar
20120601,E5,1.95E-09,2471,Lapatinib,48,HCC1954,20120601_E5,11.2708793,2.027705312,Molar
20120601,E5,1.95E-09,3228,Lapatinib,56,HCC1954,20120601_E5,11.65642486,2.41325088,Molar
20120601,E5,1.95E-09,4986,Lapatinib,72,HCC1954,20120601_E5,12.28366717,3.040493184,Molar
20120601,E5,1.95E-09,6152,Lapatinib,80,HCC1954,20120601_E5,12.58683979,3.343665804,Molar
20120601,E5,1.95E-09,8710,Lapatinib,96,HCC1954,20120601_E5,13.088457,3.84528302,Molar
20120601,E6,7.80E-09,671,Lapatinib,0,HCC1954,20120601_E6,9.390168956,0,Molar
20120601,E6,7.80E-09,829,Lapatinib,8,HCC1954,20120601_E6,9.695228291,0.305059335,Molar
20120601,E6,7.80E-09,1362,Lapatinib,24,HCC1954,20120601_E6,10.41151099,1.021342032,Molar
20120601,E6,7.80E-09,1702,Lapatinib,32,HCC1954,20120601_E6,10.73301532,1.342846365,Molar
20120601,E6,7.80E-09,2591,Lapatinib,48,HCC1954,20120601_E6,11.3392933,1.949124344,Molar
20120601,E6,7.80E-09,3522,Lapatinib,56,HCC1954,20120601_E6,11.78217919,2.392010238,Molar
20120601,E6,7.80E-09,5602,Lapatinib,72,HCC1954,20120601_E6,12.45172627,3.061557312,Molar
20120601,E6,7.80E-09,7079,Lapatinib,80,HCC1954,20120601_E6,12.78932986,3.399160904,Molar
20120601,E6,7.80E-09,9231,Lapatinib,96,HCC1954,20120601_E6,13.17227123,3.782102273,Molar
20120601,E7,3.13E-08,978,Lapatinib,0,HCC1954,20120601_E7,9.933690655,0,Molar
20120601,E7,3.13E-08,1175,Lapatinib,8,HCC1954,20120601_E7,10.19844504,0.264754387,Molar
20120601,E7,3.13E-08,1909,Lapatinib,24,HCC1954,20120601_E7,10.89860139,0.964910732,Molar
20120601,E7,3.13E-08,2490,Lapatinib,32,HCC1954,20120601_E7,11.28193003,1.348239372,Molar
20120601,E7,3.13E-08,3809,Lapatinib,48,HCC1954,20120601_E7,11.89519657,1.961505918,Molar
20120601,E7,3.13E-08,5002,Lapatinib,56,HCC1954,20120601_E7,12.28828934,2.354598687,Molar
20120601,E7,3.13E-08,7148,Lapatinib,72,HCC1954,20120601_E7,12.80332392,2.869633264,Molar
20120601,E7,3.13E-08,7666,Lapatinib,80,HCC1954,20120601_E7,12.90425828,2.970567628,Molar
20120601,E7,3.13E-08,9712,Lapatinib,96,HCC1954,20120601_E7,13.24555271,3.311862051,Molar
20120601,E8,1.25E-07,1130,Lapatinib,0,HCC1954,20120601_E8,10.14210706,0,Molar
20120601,E8,1.25E-07,1419,Lapatinib,8,HCC1954,20120601_E8,10.47065887,0.328551817,Molar
20120601,E8,1.25E-07,2363,Lapatinib,24,HCC1954,20120601_E8,11.20640391,1.064296857,Molar
20120601,E8,1.25E-07,2697,Lapatinib,32,HCC1954,20120601_E8,11.39713981,1.255032749,Molar
20120601,E8,1.25E-07,4580,Lapatinib,48,HCC1954,20120601_E8,12.16113188,2.019024826,Molar
20120601,E8,1.25E-07,5574,Lapatinib,56,HCC1954,20120601_E8,12.44449729,2.30239023,Molar
20120601,E8,1.25E-07,7678,Lapatinib,72,HCC1954,20120601_E8,12.90651484,2.764407788,Molar
20120601,E8,1.25E-07,8656,Lapatinib,80,HCC1954,20120601_E8,13.07948478,2.937377727,Molar
20120601,E8,1.25E-07,9836,Lapatinib,96,HCC1954,20120601_E8,13.26385602,3.121748962,Molar
20120601,E9,5.00E-07,1120,Lapatinib,0,HCC1954,20120601_E9,10.12928302,0,Molar
20120601,E9,5.00E-07,1486,Lapatinib,8,HCC1954,20120601_E9,10.5372184,0.407935384,Molar
20120601,E9,5.00E-07,2402,Lapatinib,24,HCC1954,20120601_E9,11.23002044,1.100737419,Molar
20120601,E9,5.00E-07,2838,Lapatinib,32,HCC1954,20120601_E9,11.47065887,1.341375857,Molar
20120601,E9,5.00E-07,4245,Lapatinib,48,HCC1954,20120601_E9,12.05154884,1.922265821,Molar
20120601,E9,5.00E-07,5122,Lapatinib,56,HCC1954,20120601_E9,12.32249154,2.193208521,Molar
20120601,E9,5.00E-07,6430,Lapatinib,72,HCC1954,20120601_E9,12.65060302,2.521320005,Molar
20120601,E9,5.00E-07,6739,Lapatinib,80,HCC1954,20120601_E9,12.71831881,2.589035794,Molar
20120601,E9,5.00E-07,7643,Lapatinib,96,HCC1954,20120601_E9,12.89992332,2.770640298,Molar
20120601,E10,2.00E-06,988,Lapatinib,0,HCC1954,20120601_E10,9.948367232,0,Molar
20120601,E10,2.00E-06,1225,Lapatinib,8,HCC1954,20120601_E10,10.25856603,0.310198802,Molar
20120601,E10,2.00E-06,1926,Lapatinib,24,HCC1954,20120601_E10,10.91139199,0.963024756,Molar
20120601,E10,2.00E-06,2307,Lapatinib,32,HCC1954,20120601_E10,11.17180229,1.223435057,Molar
20120601,E10,2.00E-06,3206,Lapatinib,48,HCC1954,20120601_E10,11.64655871,1.698191479,Molar
20120601,E10,2.00E-06,3600,Lapatinib,56,HCC1954,20120601_E10,11.81378119,1.86541396,Molar
20120601,E10,2.00E-06,4004,Lapatinib,72,HCC1954,20120601_E10,11.96722626,2.018859027,Molar
20120601,E10,2.00E-06,4338,Lapatinib,80,HCC1954,20120601_E10,12.08281434,2.134447106,Molar
20120601,E10,2.00E-06,4746,Lapatinib,96,HCC1954,20120601_E10,12.21249639,2.264129154,Molar
20120601,E11,8.00E-06,709,Lapatinib,0,HCC1954,20120601_E11,9.469641817,0,Molar
20120601,E11,8.00E-06,816,Lapatinib,8,HCC1954,20120601_E11,9.672425342,0.202783525,Molar
20120601,E11,8.00E-06,1452,Lapatinib,24,HCC1954,20120601_E11,10.50382574,1.034183921,Molar
20120601,E11,8.00E-06,1671,Lapatinib,32,HCC1954,20120601_E11,10.70649602,1.236854201,Molar
20120601,E11,8.00E-06,1984,Lapatinib,48,HCC1954,20120601_E11,10.95419631,1.484554493,Molar
20120601,E11,8.00E-06,2126,Lapatinib,56,HCC1954,20120601_E11,11.05392588,1.584284064,Molar
20120601,E11,8.00E-06,2356,Lapatinib,72,HCC1954,20120601_E11,11.20212382,1.732482007,Molar
20120601,E11,8.00E-06,2377,Lapatinib,80,HCC1954,20120601_E11,11.21492619,1.745284371,Molar
20120601,E11,8.00E-06,2377,Lapatinib,96,HCC1954,20120601_E11,11.21492619,1.745284371,Molar
