"Date","cellLine","well","rel.time","cell.count","Drug","Conc","Units","UID","nl2","norm.cell"
"3/14/15","WM115","C06",85,950,"PLX4720 (nM)",1e-06,"M","WM115_C06",3.2624270831387,960
"3/14/15","WM115","C06",97,1195,"PLX4720 (nM)",1e-06,"M","WM115_C06",3.5934382827885,1207
"3/14/15","WM115","C06",115,1795,"PLX4720 (nM)",1e-06,"M","WM115_C06",4.1804115086308,1813
"3/14/15","WM115","C07",0,97,"PLX4720 (nM)",2e-06,"M","WM115_C07",0,100
"3/14/15","WM115","C07",20,174,"PLX4720 (nM)",2e-06,"M","WM115_C07",0.8430306536616,179
"3/14/15","WM115","C07",42,348,"PLX4720 (nM)",2e-06,"M","WM115_C07",1.8430306536616,359
"3/14/15","WM115","C07",49,377,"PLX4720 (nM)",2e-06,"M","WM115_C07",1.95850787108154,389
"3/14/15","WM115","C07",62,504,"PLX4720 (nM)",2e-06,"M","WM115_C07",2.37736708131279,520
"3/14/15","WM115","C07",68,529,"PLX4720 (nM)",2e-06,"M","WM115_C07",2.4472110699269,545
"3/14/15","WM115","C07",85,885,"PLX4720 (nM)",2e-06,"M","WM115_C07",3.18962080278323,912
"3/14/15","WM115","C07",97,1116,"PLX4720 (nM)",2e-06,"M","WM115_C07",3.52420846964206,1151
"3/14/15","WM115","C07",115,1501,"PLX4720 (nM)",2e-06,"M","WM115_C07",3.95179541943356,1547
"3/14/15","WM115","C08",0,106,"PLX4720 (nM)",4e-06,"M","WM115_C08",0,100
"3/14/15","WM115","C08",20,177,"PLX4720 (nM)",4e-06,"M","WM115_C08",0.739685095519799,167
"3/14/15","WM115","C08",42,332,"PLX4720 (nM)",4e-06,"M","WM115_C08",1.64711897678373,313
"3/14/15","WM115","C08",49,374,"PLX4720 (nM)",4e-06,"M","WM115_C08",1.81897400532444,353
"3/14/15","WM115","C08",62,496,"PLX4720 (nM)",4e-06,"M","WM115_C08",2.22627585582368,468
"3/14/15","WM115","C08",68,559,"PLX4720 (nM)",4e-06,"M","WM115_C08",2.39878401827999,527
"3/14/15","WM115","C08",85,774,"PLX4720 (nM)",4e-06,"M","WM115_C08",2.86826930158121,730
"3/14/15","WM115","C08",97,864,"PLX4720 (nM)",4e-06,"M","WM115_C08",3.02696704760027,815
"3/14/15","WM115","C08",115,1265,"PLX4720 (nM)",4e-06,"M","WM115_C08",3.57700121501847,1193
"3/14/15","WM115","C09",0,131,"PLX4720 (nM)",8e-06,"M","WM115_C09",0,100
"3/14/15","WM115","C09",20,230,"PLX4720 (nM)",8e-06,"M","WM115_C09",0.812067049406925,176
"3/14/15","WM115","C09",42,373,"PLX4720 (nM)",8e-06,"M","WM115_C09",1.50960881871779,285
"3/14/15","WM115","C09",49,371,"PLX4720 (nM)",8e-06,"M","WM115_C09",1.50185237508335,283
"3/14/15","WM115","C09",62,511,"PLX4720 (nM)",8e-06,"M","WM115_C09",1.96375647940017,390
"3/14/15","WM115","C09",68,578,"PLX4720 (nM)",8e-06,"M","WM115_C09",2.14150268096323,441
"3/14/15","WM115","C09",85,769,"PLX4720 (nM)",8e-06,"M","WM115_C09",2.55341678642438,587
"3/14/15","WM115","C09",97,978,"PLX4720 (nM)",8e-06,"M","WM115_C09",2.90026765341478,747
"3/14/15","WM115","C09",115,1259,"PLX4720 (nM)",8e-06,"M","WM115_C09",3.26463956618157,961
"3/14/15","WM115","C10",0,100,"PLX4720 (nM)",1.6e-05,"M","WM115_C10",0,100
"3/14/15","WM115","C10",20,176,"PLX4720 (nM)",1.6e-05,"M","WM115_C10",0.815575428862573,176
"3/14/15","WM115","C10",42,245,"PLX4720 (nM)",1.6e-05,"M","WM115_C10",1.29278174922785,245
"3/14/15","WM115","C10",49,290,"PLX4720 (nM)",1.6e-05,"M","WM115_C10",1.53605290024021,290
"3/14/15","WM115","C10",62,361,"PLX4720 (nM)",1.6e-05,"M","WM115_C10",1.85199883711245,361
"3/14/15","WM115","C10",68,402,"PLX4720 (nM)",1.6e-05,"M","WM115_C10",2.0071955014042,402
"3/14/15","WM115","C10",85,483,"PLX4720 (nM)",1.6e-05,"M","WM115_C10",2.27202318906105,483
"3/14/15","WM115","C10",97,530,"PLX4720 (nM)",1.6e-05,"M","WM115_C10",2.40599235967584,530
"3/14/15","WM115","C10",115,614,"PLX4720 (nM)",1.6e-05,"M","WM115_C10",2.61823865559545,614
"3/14/15","WM115","C11",0,79,"PLX4720 (nM)",3.2e-05,"M","WM115_C11",0,100
"3/14/15","WM115","C11",20,150,"PLX4720 (nM)",3.2e-05,"M","WM115_C11",0.925037942318777,190
"3/14/15","WM115","C11",42,158,"PLX4720 (nM)",3.2e-05,"M","WM115_C11",1,200
"3/14/15","WM115","C11",49,184,"PLX4720 (nM)",3.2e-05,"M","WM115_C11",1.21978120787991,233
"3/14/15","WM115","C11",62,221,"PLX4720 (nM)",3.2e-05,"M","WM115_C11",1.48412181121433,280
"3/14/15","WM115","C11",68,236,"PLX4720 (nM)",3.2e-05,"M","WM115_C11",1.57886230118474,299
"3/14/15","WM115","C11",85,265,"PLX4720 (nM)",3.2e-05,"M","WM115_C11",1.74606780127346,335
"3/14/15","WM115","C11",97,339,"PLX4720 (nM)",3.2e-05,"M","WM115_C11",2.10136071495924,429
"3/14/15","WM115","C11",115,366,"PLX4720 (nM)",3.2e-05,"M","WM115_C11",2.21191909010694,463
"3/14/15","WM115","D02",0,119,"control",0,"M","WM115_D02",0,100
"3/14/15","WM115","D02",20,203,"control",0,"M","WM115_D02",0.770518153877233,171
"3/14/15","WM115","D02",42,457,"control",0,"M","WM115_D02",1.94123259175013,384
"3/14/15","WM115","D02",49,538,"control",0,"M","WM115_D02",2.17664459924868,452
"3/14/15","WM115","D02",62,806,"control",0,"M","WM115_D02",2.75981826522002,677
"3/14/15","WM115","D02",68,954,"control",0,"M","WM115_D02",3.00302769269757,802
"3/14/15","WM115","D02",85,1549,"control",0,"M","WM115_D02",3.70230366548163,1302
"3/14/15","WM115","D02",97,2203,"control",0,"M","WM115_D02",4.21043601639294,1851
"3/14/15","WM115","D02",115,3469,"control",0,"M","WM115_D02",4.86548636197844,2915
"3/14/15","WM115","E02",0,117,"control",0,"M","WM115_E02",0,100
"3/14/15","WM115","E02",20,203,"control",0,"M","WM115_E02",0.794971197601772,174
"3/14/15","WM115","E02",42,406,"control",0,"M","WM115_E02",1.79497119760177,347
"3/14/15","WM115","E02",49,482,"control",0,"M","WM115_E02",2.04252461664656,412
"3/14/15","WM115","E02",62,680,"control",0,"M","WM115_E02",2.5390262165543,581
"3/14/15","WM115","E02",68,786,"control",0,"M","WM115_E02",2.7480207826752,672
"3/14/15","WM115","E02",85,1248,"control",0,"M","WM115_E02",3.41503749927884,1067
"3/14/15","WM115","E02",97,1737,"control",0,"M","WM115_E02",3.89201731912699,1485
"3/14/15","WM115","E02",115,2720,"control",0,"M","WM115_E02",4.5390262165543,2325
"3/14/15","WM115","F02",0,103,"control",0,"M","WM115_F02",0,100
"3/14/15","WM115","F02",20,175,"control",0,"M","WM115_F02",0.76471058464911,170
"3/14/15","WM115","F02",42,355,"control",0,"M","WM115_F02",1.78517468720883,345
"3/14/15","WM115","F02",49,397,"control",0,"M","WM115_F02",1.94649466995974,385
"3/14/15","WM115","F02",62,616,"control",0,"M","WM115_F02",2.58028601351168,598
"3/14/15","WM115","F02",68,677,"control",0,"M","WM115_F02",2.71651149639178,657
"3/14/15","WM115","F02",85,1172,"control",0,"M","WM115_F02",3.50825632723903,1138
"3/14/15","WM115","F02",97,1610,"control",0,"M","WM115_F02",3.96634444581876,1563
"3/14/15","WM115","F02",115,2600,"control",0,"M","WM115_F02",4.6577953807326,2524
"3/14/15","WM115","G02",0,116,"control",0,"M","WM115_G02",0,100
"3/14/15","WM115","G02",20,183,"control",0,"M","WM115_G02",0.657718843156471,158
"3/14/15","WM115","G02",42,352,"control",0,"M","WM115_G02",1.60145062350972,303
"3/14/15","WM115","G02",49,426,"control",0,"M","WM115_G02",1.87672862509827,367
"3/14/15","WM115","G02",62,610,"control",0,"M","WM115_G02",2.39468443732268,526
"3/14/15","WM115","G02",68,700,"control",0,"M","WM115_G02",2.59323011670476,603
"3/14/15","WM115","G02",85,1124,"control",0,"M","WM115_G02",3.27644532509335,969
"3/14/15","WM115","G02",97,1528,"control",0,"M","WM115_G02",3.71944783290818,1317
"3/14/15","WM115","G02",115,2369,"control",0,"M","WM115_G02",4.35208148811266,2042
